resource.h, Line: 3, Word: 1
Bin Packing Parameters Dialog, Line: 3581, Word: 1
MS Shell Dlg, Line: 3582, Word: 1
firstBoxesHrt, Line: 3584, Word: 1
Button, Line: 3584, Word: 2
isCloseHrt, Line: 3586, Word: 1
Button, Line: 3586, Word: 2
rightAndTopBoxHrt, Line: 3589, Word: 1
Button, Line: 3589, Word: 2
Big parts first, Line: 3590, Word: 1
Button, Line: 3590, Word: 2
firstLeftHrt, Line: 3594, Word: 1
Button, Line: 3594, Word: 2
Add Parameter Set, Line: 3595, Word: 1
, Line: 3596, Word: 1
SysListView32, Line: 3596, Word: 2
Activate All, Line: 3597, Word: 1
Deactivate All, Line: 3598, Word: 1
Delete, Line: 3599, Word: 1
OK, Line: 3600, Word: 1
Cancel, Line: 3601, Word: 1
firstBoxesHrt_Coef, Line: 3602, Word: 1
item_epsilon_Coef, Line: 3603, Word: 1
item_epsilon_StartingRatio, Line: 3604, Word: 1
box_epsilon_Coef , Line: 3605, Word: 1
box_epsilon_StartingRatio, Line: 3606, Word: 1
Parameter Sets, Line: 3607, Word: 1
Parameters, Line: 3608, Word: 1
One D epsilon coef X-Y , Line: 3611, Word: 1
Max combinations, Line: 3613, Word: 1
Multi plates step, Line: 3614, Word: 1
Max combinations item count, Line: 3617, Word: 1
Animate 2.5, Line: 3622, Word: 1
MS Shell Dlg, Line: 3623, Word: 1
OK, Line: 3625, Word: 1
Cancel, Line: 3626, Word: 1
>>, Line: 3628, Word: 1
<<, Line: 3629, Word: 1
Draw All, Line: 3630, Word: 1
Hide All, Line: 3631, Word: 1
--------Operations-------, Line: 3636, Word: 1
MS Shell Dlg, Line: 3637, Word: 1
OK, Line: 3639, Word: 1
Cancel, Line: 3640, Word: 1
Edit, Line: 3641, Word: 1
Save, Line: 3642, Word: 1
..., Line: 3644, Word: 1
Read..., Line: 3645, Word: 1
, Line: 3646, Word: 1
SysListView32, Line: 3646, Word: 2
Contour2D Dialog, Line: 3651, Word: 1
MS Shell Dlg, Line: 3652, Word: 1
, Line: 3654, Word: 1
SysListView32, Line: 3654, Word: 2
Geometry selection, Line: 3655, Word: 1
Recalculate Selected, Line: 3656, Word: 1
Sorting Start Point, Line: 3657, Word: 1
Avoid curves, Line: 3658, Word: 1
Area Cleaning, Line: 3666, Word: 1
Button, Line: 3666, Word: 2
Tool wear, Line: 3667, Word: 1
Button, Line: 3667, Word: 2
Zigzag, Line: 3668, Word: 1
Button, Line: 3668, Word: 2
Record, Line: 3669, Word: 1
Stepdown, Line: 3675, Word: 1
Tool, Line: 3676, Word: 1
Stock to leave, Line: 3677, Word: 1
Machining Side, Line: 3678, Word: 1
Safe Z, Line: 3679, Word: 1
Feedrates - 0 value is used for rapid moves (G00), Line: 3680, Word: 1
Cutting, Line: 3681, Word: 1
Entry, Line: 3682, Word: 1
Exit, Line: 3683, Word: 1
Link, Line: 3684, Word: 1
Spindle Speed, Line: 3685, Word: 1
Type, Line: 3686, Word: 1
Entry, Line: 3687, Word: 1
Exit, Line: 3688, Word: 1
Operation Templates, Line: 3690, Word: 1
Plunge H, Line: 3692, Word: 1
Start , End trim distances:, Line: 3693, Word: 1
Z Min, Line: 3696, Word: 1
Z Max, Line: 3697, Word: 1
Tool Length, Line: 3698, Word: 1
Blade, Line: 3700, Word: 1
Button, Line: 3700, Word: 2
Manage templates, Line: 3701, Word: 1
Drop to faces, Line: 3702, Word: 1
Climb, Line: 3703, Word: 1
Button, Line: 3703, Word: 2
Taper angle, Line: 3704, Word: 1
Tool axis, Line: 3706, Word: 1
Break contours at sharp corners, Line: 3707, Word: 1
Button, Line: 3708, Word: 1
Sharp offset, Line: 3709, Word: 1
Button, Line: 3709, Word: 2
Make loop CCW, Line: 3710, Word: 1
Button, Line: 3710, Word: 2
Tool rotate CCW, Line: 3711, Word: 1
Button, Line: 3711, Word: 2
Extra parameters, Line: 3712, Word: 1
Break contours at sharp corners united, Line: 3714, Word: 1
Button, Line: 3715, Word: 1
Sharp angle threshold, Line: 3717, Word: 1
Contour link type, Line: 3719, Word: 1
iletisim diyalogu, Line: 3724, Word: 1
Microsoft Sans Serif, Line: 3725, Word: 1
OK, Line: 3728, Word: 1
STOP, Line: 3729, Word: 1
Cnc Milling Machine Tools Dialog, Line: 3734, Word: 1
MS Shell Dlg, Line: 3735, Word: 1
, Line: 3738, Word: 1
{6262D3A0-531B-11CF-91F6-C2863C385E30}, Line: 3739, Word: 1
Add CNC machine tool, Line: 3740, Word: 1
Edit, Line: 3741, Word: 1
Sil, Line: 3742, Word: 1
Parï¿½aya Cnc Tezgah Seï¿½, Line: 3743, Word: 1
OK, Line: 3744, Word: 1
Cancel, Line: 3745, Word: 1
CNC Milling Machine Dialog, Line: 3750, Word: 1
MS Shell Dlg, Line: 3751, Word: 1
ï¿½ok iyi, Line: 3759, Word: 1
Button, Line: 3759, Word: 2
Good, Line: 3760, Word: 1
Button, Line: 3760, Word: 2
Mid, Line: 3761, Word: 1
Button, Line: 3761, Word: 2
Bad, Line: 3762, Word: 1
Button, Line: 3762, Word: 2
OK, Line: 3763, Word: 1
Cancel, Line: 3764, Word: 1
Name, Line: 3765, Word: 1
X max (mm), Line: 3766, Word: 1
Y max (mm), Line: 3767, Word: 1
Z max (mm), Line: 3768, Word: 1
Max revolution(round/min), Line: 3769, Word: 1
Tonaj (kg), Line: 3770, Word: 1
Machining precision, Line: 3771, Word: 1
Supports, Line: 3776, Word: 1
MS Shell Dlg, Line: 3777, Word: 1
OK, Line: 3779, Word: 1
Insert..., Line: 3781, Word: 1
X      Sil, Line: 3782, Word: 1
Support Diameter, Line: 3784, Word: 1
Tool wear dialog, Line: 3789, Word: 1
MS Shell Dlg, Line: 3790, Word: 1
OK, Line: 3792, Word: 1
Cancel, Line: 3793, Word: 1
Tool wear model, Line: 3794, Word: 1
Constant linear decrease by cutting length, Line: 3795, Word: 1
Button, Line: 3796, Word: 1
Decrease proportional to cutter diameter by cutting length, Line: 3797, Word: 1
Button, Line: 3798, Word: 1
Tool wear in1000 mm, Line: 3800, Word: 1
Reference Diameter, Line: 3802, Word: 1
Arc fit, Line: 3803, Word: 1
Button, Line: 3803, Word: 2
Actual Diameter, Line: 3804, Word: 1
Extra operation parameters, Line: 3810, Word: 1
MS Shell Dlg, Line: 3811, Word: 1
OK, Line: 3813, Word: 1
Cancel, Line: 3814, Word: 1
, Line: 3815, Word: 1
SysListView32, Line: 3815, Word: 2
Button1, Line: 3816, Word: 1
Button2, Line: 3817, Word: 1
, Line: 3820, Word: 1
SysDateTimePick32, Line: 3820, Word: 2
MS Shell Dlg, Line: 3825, Word: 1
Radio1, Line: 3827, Word: 1
Button, Line: 3827, Word: 2
Radio2, Line: 3828, Word: 1
Button, Line: 3828, Word: 2
Radio3, Line: 3829, Word: 1
Button, Line: 3829, Word: 2
Dialog, Line: 3834, Word: 1
MS Shell Dlg, Line: 3835, Word: 1
OK, Line: 3837, Word: 1
Cancel, Line: 3838, Word: 1
, Line: 3841, Word: 1
SysDateTimePick32, Line: 3841, Word: 2
, Line: 3842, Word: 1
SysListView32, Line: 3842, Word: 2
AluKes Geo Dialog, Line: 3847, Word: 1
MS Shell Dlg, Line: 3848, Word: 1
OK, Line: 3850, Word: 1
Cancel, Line: 3851, Word: 1
, Line: 3852, Word: 1
SysListView32, Line: 3852, Word: 2
Button1, Line: 3853, Word: 1
Button2, Line: 3854, Word: 1
AluKes Position Clamps Constraint, Line: 3859, Word: 1
MS Shell Dlg, Line: 3860, Word: 1
OK, Line: 3862, Word: 1
Cancel, Line: 3863, Word: 1
Inputs, Line: 3865, Word: 1
All Operations, Line: 3866, Word: 1
Clamp Positions, Line: 3867, Word: 1
Move clamps to position, Line: 3869, Word: 1
Print Constraint, Line: 3870, Word: 1
Calculation Result, Line: 3871, Word: 1
Possible Operations, Line: 3873, Word: 1
Impossible Operations, Line: 3874, Word: 1
>>, Line: 3877, Word: 1
Machining Templates Dialog, Line: 3882, Word: 1
MS Shell Dlg, Line: 3883, Word: 1
OK, Line: 3885, Word: 1
Cancel, Line: 3886, Word: 1
, Line: 3887, Word: 1
SysListView32, Line: 3887, Word: 2
Load checked templates to dialog, Line: 3888, Word: 1
If more than one template is checked only common parameters will be loaded., Line: 3889, Word: 1
Micro pattern-5 axis laser texturing, Line: 3894, Word: 1
MS Shell Dlg, Line: 3895, Word: 1
OK, Line: 3897, Word: 1
Cancel, Line: 3898, Word: 1
Planar deviation tolerance, Line: 3900, Word: 1
Laser focal distance, Line: 3902, Word: 1
Max rectangle length, Line: 3904, Word: 1
, Line: 3905, Word: 1
SysListView32, Line: 3905, Word: 2
Yï¿½zeyleri seï¿½, Line: 3906, Word: 1
Enlarge rectangle by, Line: 3908, Word: 1
Bmp record path, Line: 3910, Word: 1
Bmp pixels dot per mm, Line: 3912, Word: 1
Quad information:, Line: 3915, Word: 1
>, Line: 3916, Word: 1
Contour entry & exit parameters, Line: 3921, Word: 1
MS Shell Dlg, Line: 3922, Word: 1
OK, Line: 3924, Word: 1
Cancel, Line: 3925, Word: 1
Line length, Line: 3928, Word: 1
Circle radius, Line: 3929, Word: 1
Circle end angle, Line: 3931, Word: 1
Line angle, Line: 3932, Word: 1
Elevation per length (for ramping.  0 means no ramp), Line: 3935, Word: 1
0 degrees make a tangent line to contour.90 and -90 make vertical lines on two sides., Line: 3936, Word: 1
Automated Contour Cutting Parameters, Line: 3942, Word: 1
MS Shell Dlg, Line: 3943, Word: 1
OK, Line: 3945, Word: 1
Cancel, Line: 3946, Word: 1
Cutting operation template, Line: 3948, Word: 1
Tool name, Line: 3949, Word: 1
Start extension(1,2), Line: 3952, Word: 1
End extension(1,2), Line: 3953, Word: 1
Do anyshape nesting calculation, Line: 3955, Word: 1
Button, Line: 3956, Word: 1
Stock width, Line: 3959, Word: 1
Stock height, Line: 3960, Word: 1
Stock Trim Margin, Line: 3962, Word: 1
Allow mirroring parts, Line: 3964, Word: 1
Button, Line: 3964, Word: 2
Rotation Step, Line: 3965, Word: 1
Add tree link for sub-contours, Line: 3966, Word: 1
Button, Line: 3967, Word: 1
Tolerance to digitise arcs for anyshape, Line: 3969, Word: 1
, Line: 3970, Word: 1
SysListView32, Line: 3970, Word: 2
, Line: 3971, Word: 1
SysListView32, Line: 3971, Word: 2
Stocks, Line: 3972, Word: 1
Parts, Line: 3973, Word: 1
Select Part Out, Line: 3974, Word: 1
Add rectangle stock, Line: 3975, Word: 1
Select Curves , Make Stock, Line: 3976, Word: 1
Nesting, Line: 3977, Word: 1
Delete Checked Parts, Line: 3978, Word: 1
Delete Checked Stocks, Line: 3979, Word: 1
Part Name, Line: 3981, Word: 1
Active Solution Space, Line: 3983, Word: 1
>, Line: 3984, Word: 1
>, Line: 3985, Word: 1
>, Line: 3986, Word: 1
Priority, Line: 3988, Word: 1
>, Line: 3989, Word: 1
Sort By Name, Line: 3990, Word: 1
Sort By Area, Line: 3991, Word: 1
Reverse Order, Line: 3992, Word: 1
Number to add, Line: 3994, Word: 1
Priority, Line: 3996, Word: 1
>, Line: 3997, Word: 1
New Solution Space, Line: 3998, Word: 1
Clear NCPostBox, Line: 3999, Word: 1
Button, Line: 3999, Word: 2
Send checked to NCPostBox, Line: 4000, Word: 1
, Line: 4001, Word: 1
SysListView32, Line: 4001, Word: 2
, Line: 4002, Word: 1
SysListView32, Line: 4002, Word: 2
Utilized Parts, Line: 4003, Word: 1
Utilized Stock, Line: 4004, Word: 1
Transform Checked, Line: 4005, Word: 1
Add original (No nesting), Line: 4006, Word: 1
Sort by selection time, Line: 4008, Word: 1
Concave, Line: 4011, Word: 1
..., Line: 4013, Word: 1
Triangle Import Export Options, Line: 4018, Word: 1
MS Shell Dlg, Line: 4019, Word: 1
OK, Line: 4021, Word: 1
Cancel, Line: 4022, Word: 1
Reading, Line: 4023, Word: 1
Writing, Line: 4024, Word: 1
Export Binary STL, Line: 4025, Word: 1
Button, Line: 4025, Word: 2
Export to text file, Line: 4026, Word: 1
Button, Line: 4026, Word: 2
Sharp angle threshold in degrees, Line: 4028, Word: 1
Add sharp edges to graphic as wireframe, Line: 4029, Word: 1
Button, Line: 4030, Word: 1
Transformation, Line: 4035, Word: 1
MS Shell Dlg, Line: 4036, Word: 1
OK, Line: 4038, Word: 1
Cancel, Line: 4039, Word: 1
Angle, Line: 4040, Word: 1
Rotate, Line: 4042, Word: 1
Dialog, Line: 4047, Word: 1
MS Shell Dlg, Line: 4048, Word: 1
Mold surface, Line: 4050, Word: 1
Pulun Deï¿½iï¿½ken ï¿½apï¿½, Line: 4051, Word: 1
Insert, Line: 4052, Word: 1
Yeniden Hesapla, Line: 4053, Word: 1
Temizle, Line: 4054, Word: 1
End, Line: 4055, Word: 1
Set, Line: 4067, Word: 1
Sil, Line: 4068, Word: 1
Insert, Line: 4069, Word: 1
, Line: 4070, Word: 1
SysTreeView32, Line: 4070, Word: 2
Takï¿½mYolu ï¿½ret, Line: 4071, Word: 1
Yay Aralï¿½klarï¿½(ï¿½st, Alt), Line: 4072, Word: 1
ï¿½iï¿½iklik (Gidiï¿½, Dï¿½nï¿½ï¿½), Line: 4073, Word: 1
Limit Angle, Line: 4074, Word: 1
Takï¿½m ï¿½smi : , Line: 4075, Word: 1
Yay Parametreleri, Line: 4076, Word: 1
General Spline parameters, Line: 4077, Word: 1
Min. Adï¿½m, Line: 4078, Word: 1
ï¿½iï¿½iklik, Line: 4079, Word: 1
Initial value, Line: 4080, Word: 1
Final value, Line: 4081, Word: 1
Takï¿½mYolu dï¿½nï¿½ï¿½, Line: 4082, Word: 1
Takï¿½mYolu dï¿½nï¿½ï¿½, Line: 4083, Word: 1
Return Offset, Line: 4087, Word: 1
Pulcuk Seï¿½, Line: 4088, Word: 1
, Line: 4089, Word: 1
SysTreeView32, Line: 4089, Word: 2
Yukarï¿½, Line: 4090, Word: 1
Button, Line: 4090, Word: 2
ï¿½stï¿½nden, Line: 4091, Word: 1
Button, Line: 4091, Word: 2
Entry, Line: 4092, Word: 1
ï¿½ï¿½kï¿½ï¿½, Line: 4093, Word: 1
Tables Dialog, Line: 4098, Word: 1
MS Shell Dlg, Line: 4099, Word: 1
Tables, Line: 4102, Word: 1
, Line: 4103, Word: 1
SysListView32, Line: 4103, Word: 2
New row, Line: 4104, Word: 1
Save table, Line: 4105, Word: 1
Add row to >, Line: 4106, Word: 1
, Line: 4107, Word: 1
SysListView32, Line: 4107, Word: 2
Record To >, Line: 4108, Word: 1
, Line: 4109, Word: 1
SysListView32, Line: 4109, Word: 2
Parameters, Line: 4110, Word: 1
Entities, Line: 4111, Word: 1
Read CSV, Line: 4112, Word: 1
Delete Row(s), Line: 4113, Word: 1
Select Script File, Line: 4115, Word: 1
Run script, Line: 4116, Word: 1
Clear parameters, Line: 4117, Word: 1
OK, Line: 4118, Word: 1
?, Line: 4119, Word: 1
MS Shell Dlg, Line: 4124, Word: 1
ok, Line: 4126, Word: 1
x, Line: 4127, Word: 1
?, Line: 4129, Word: 1
Dialog, Line: 4134, Word: 1
MS Shell Dlg, Line: 4135, Word: 1
Takï¿½m Yï¿½zeyi Seï¿½, Line: 4137, Word: 1
Cancel, Line: 4138, Word: 1
Calculate, Line: 4139, Word: 1
Curve Seï¿½, Line: 4140, Word: 1
Turn Tool, Line: 4145, Word: 1
MS Shell Dlg, Line: 4146, Word: 1
OK, Line: 4148, Word: 1
Cancel, Line: 4149, Word: 1
Select Tool, Line: 4150, Word: 1
..., Line: 4151, Word: 1
X, Line: 4155, Word: 1
Y, Line: 4156, Word: 1
Z, Line: 4157, Word: 1
Contour Start Point Dialog, Line: 4162, Word: 1
MS Shell Dlg, Line: 4163, Word: 1
OK, Line: 4165, Word: 1
Cancel, Line: 4166, Word: 1
Line Direction Angle, Line: 4167, Word: 1
Use dialog sorting start point, Line: 4169, Word: 1
Button, Line: 4170, Word: 1
Start from imaginary line intersection point. Line first point: Closed loop center, Line: 4171, Word: 1
Button, Line: 4172, Word: 1
Nearest point on contour to selected geometries, Line: 4173, Word: 1
Button, Line: 4174, Word: 1
Curve start point, Line: 4175, Word: 1
Button, Line: 4175, Word: 2
Tangent angle, Line: 4176, Word: 1
Button, Line: 4176, Word: 2
Dialog sorting start point, Line: 4178, Word: 1
..., Line: 4179, Word: 1
..., Line: 4180, Word: 1
Result point on source contour, Line: 4181, Word: 1
Update dialog sorting start point after calculating result point on contour, Line: 4183, Word: 1
Button, Line: 4184, Word: 1
Apply collision check for entry and exit moves after calculation.Entry/exit move will be removed if colliding., Line: 4185, Word: 1
Button, Line: 4186, Word: 1
Static, Line: 4187, Word: 1
Ask start point at the begining, Line: 4189, Word: 1
Button, Line: 4190, Word: 1
MS Shell Dlg, Line: 4195, Word: 1
Mold, Line: 4197, Word: 1
Upper Limit, Line: 4198, Word: 1
Select point, Line: 4199, Word: 1
Split, Line: 4200, Word: 1
Make Toolpath, Line: 4202, Word: 1
Clear, Line: 4204, Word: 1
Free, Line: 4205, Word: 1
Button, Line: 4205, Word: 2
On mold surface, Line: 4206, Word: 1
Button, Line: 4206, Word: 2
On Upper Limit, Line: 4207, Word: 1
Button, Line: 4207, Word: 2
Delete entity, Line: 4208, Word: 1
Make, Line: 4211, Word: 1
Disable, Line: 4213, Word: 1
Button, Line: 4213, Word: 2
Bulge, Line: 4214, Word: 1
, Line: 4215, Word: 1
SysTreeView32, Line: 4215, Word: 2
Add row to properties, Line: 4218, Word: 1
Properties to checked, Line: 4219, Word: 1
, Line: 4220, Word: 1
SysListView32, Line: 4220, Word: 2
Clear properties, Line: 4221, Word: 1
Start, Line: 4222, Word: 1
Button, Line: 4222, Word: 2
End, Line: 4223, Word: 1
Button, Line: 4223, Word: 2
From curves, Line: 4224, Word: 1
Transform, Line: 4225, Word: 1
Reverse, Line: 4226, Word: 1
Tool geo, Line: 4227, Word: 1
Reset snap distance, Line: 4228, Word: 1
Move only checked arcs, Line: 4230, Word: 1
Button, Line: 4231, Word: 1
Show arc names, Line: 4232, Word: 1
Button, Line: 4232, Word: 2
Undo last move, Line: 4233, Word: 1
MS Shell Dlg, Line: 4238, Word: 1
SolidCNC selection bar, Line: 4240, Word: 1
Compact Cut Report Attributes Dialog, Line: 4245, Word: 1
MS Shell Dlg, Line: 4246, Word: 1
OK, Line: 4248, Word: 1
Cancel, Line: 4249, Word: 1
Distance between groups, Line: 4251, Word: 1
Grouping Xno , Yno, Line: 4254, Word: 1
Change Contour Visaul Attributes, Line: 4255, Word: 1
Change Inner Contour Visual Attributes, Line: 4256, Word: 1
Change Text Visual Attributes, Line: 4257, Word: 1
Group equal plates, Line: 4258, Word: 1
Button, Line: 4258, Word: 2
Add curves to report, Line: 4259, Word: 1
Button, Line: 4260, Word: 1
Save report as DXF automatically, Line: 4262, Word: 1
Button, Line: 4263, Word: 1
Reorder closed plate operations start point, Line: 4264, Word: 1
Resort plate operations, Line: 4266, Word: 1
DXF Export Dialog, Line: 4271, Word: 1
MS Shell Dlg, Line: 4272, Word: 1
OK, Line: 4274, Word: 1
Cancel, Line: 4275, Word: 1
Make arc fit for polyline, Line: 4276, Word: 1
Button, Line: 4276, Word: 2
Blade Cutting, Line: 4281, Word: 1
MS Shell Dlg, Line: 4282, Word: 1
Tool, Line: 4285, Word: 1
Part Height, Line: 4286, Word: 1
Lift up, Line: 4289, Word: 1
Select Contour, Line: 4290, Word: 1
Type, Line: 4291, Word: 1
Safe Z, Line: 4294, Word: 1
Plunge H, Line: 4295, Word: 1
Max cutting depth lines, Line: 4297, Word: 1
Max cutting depth arcs, Line: 4298, Word: 1
Add, Line: 4302, Word: 1
Delete, Line: 4303, Word: 1
C Angle Change Parameters, Line: 4304, Word: 1
Angle Start, Line: 4305, Word: 1
Angle End, Line: 4307, Word: 1
C Angle Offset, Line: 4312, Word: 1
Cutting, Line: 4314, Word: 1
Entry, Line: 4315, Word: 1
Exit, Line: 4316, Word: 1
Link, Line: 4317, Word: 1
Spindle, Line: 4318, Word: 1
Lines, Line: 4319, Word: 1
Arcs, Line: 4320, Word: 1
, Line: 4321, Word: 1
SysListView32, Line: 4321, Word: 2
Recalculate, Line: 4322, Word: 1
Feedrates, Line: 4323, Word: 1
Set, Line: 4334, Word: 1
Z overcut, Line: 4335, Word: 1
Calculate, Line: 4337, Word: 1
A Angle Parameters, Line: 4338, Word: 1
Taper angle, Line: 4340, Word: 1
Attach taper value to edge, Line: 4342, Word: 1
Stock to leave, Line: 4343, Word: 1
Tool rotate CCW, Line: 4345, Word: 1
Button, Line: 4345, Word: 2
Taper Height, Line: 4346, Word: 1
Trim extension type, Line: 4349, Word: 1
Trim distance for start, Line: 4350, Word: 1
Trim distance for end, Line: 4352, Word: 1
Reverse tool side, Line: 4354, Word: 1
Dialog, Line: 4360, Word: 1
MS Shell Dlg, Line: 4361, Word: 1
, Line: 4363, Word: 1
msctls_trackbar32, Line: 4363, Word: 2
>, Line: 4364, Word: 1
Stop, Line: 4365, Word: 1
Chamfer Solid 2.5, Line: 4370, Word: 1
MS Shell Dlg, Line: 4371, Word: 1
Top, Line: 4373, Word: 1
Button, Line: 4373, Word: 2
Bottom, Line: 4374, Word: 1
Button, Line: 4374, Word: 2
Chamfer width, Line: 4377, Word: 1
Chamfer height, Line: 4378, Word: 1
Select bodies, Line: 4379, Word: 1
Chamfer inner loops, Line: 4380, Word: 1
Button, Line: 4381, Word: 1
Chamfer outer loop, Line: 4382, Word: 1
Button, Line: 4383, Word: 1
Fillet Solid2.5 D, Line: 4388, Word: 1
MS Shell Dlg, Line: 4389, Word: 1
Fillet radius, Line: 4391, Word: 1
Fillet Top, Line: 4393, Word: 1
Button, Line: 4393, Word: 2
Fillet Bottom, Line: 4394, Word: 1
Button, Line: 4394, Word: 2
Select bodies, Line: 4395, Word: 1
Fillet inner loops, Line: 4396, Word: 1
Button, Line: 4397, Word: 1
Fillet outer loop, Line: 4398, Word: 1
Button, Line: 4399, Word: 1
Helical revolution, Line: 4404, Word: 1
MS Shell Dlg, Line: 4405, Word: 1
Revolve, Line: 4407, Word: 1
Select section to revolve (X axis along diameter , Y axis along cylinder ax), Line: 4408, Word: 1
Select origin of diameter on section, Line: 4409, Word: 1
Select origin of z (cylinder axis) on section, Line: 4410, Word: 1
Start Diameter for origin, Line: 4413, Word: 1
Delta Diameter per round, Line: 4414, Word: 1
Start Angle, Line: 4415, Word: 1
Number of revolutions, Line: 4417, Word: 1
Base z limit, Line: 4419, Word: 1
Top z limit, Line: 4420, Word: 1
Pitch, Line: 4423, Word: 1
Delta pitch per round, Line: 4425, Word: 1
Tranform on workplane, Line: 4431, Word: 1
MS Shell Dlg, Line: 4432, Word: 1
OK, Line: 4434, Word: 1
, Line: 4435, Word: 1
SysTabControl32, Line: 4435, Word: 2
Transform all, Line: 4436, Word: 1
Button, Line: 4436, Word: 2
Transform only workCS, Line: 4437, Word: 1
Button, Line: 4437, Word: 2
MS Shell Dlg, Line: 4442, Word: 1
Delta X, Line: 4447, Word: 1
Delta Y, Line: 4448, Word: 1
Delta Z, Line: 4449, Word: 1
Lock, Line: 4450, Word: 1
Button, Line: 4450, Word: 2
Lock, Line: 4451, Word: 1
Button, Line: 4451, Word: 2
Lock, Line: 4452, Word: 1
Button, Line: 4452, Word: 2
Click on graphics window to lock , double click to unlock, Line: 4453, Word: 1
MS Shell Dlg, Line: 4458, Word: 1
Angle, Line: 4461, Word: 1
Lock, Line: 4462, Word: 1
Button, Line: 4462, Word: 2
Click on graphics window to lock , double click to unlock, Line: 4463, Word: 1
MS Shell Dlg, Line: 4468, Word: 1
Mirror Axis, Line: 4470, Word: 1
X, Line: 4471, Word: 1
Button, Line: 4471, Word: 2
Y, Line: 4472, Word: 1
Button, Line: 4472, Word: 2
Apply, Line: 4473, Word: 1
MS Shell Dlg, Line: 4478, Word: 1
X factor, Line: 4483, Word: 1
Y factor, Line: 4484, Word: 1
Z factor, Line: 4485, Word: 1
Apply, Line: 4486, Word: 1
Import points from text file, Line: 4491, Word: 1
MS Shell Dlg, Line: 4492, Word: 1
OK, Line: 4494, Word: 1
Cancel, Line: 4495, Word: 1
..., Line: 4497, Word: 1
Lua script file for importing text, Line: 4498, Word: 1
Lua script for exporting geo, Line: 4499, Word: 1
..., Line: 4501, Word: 1
Keywords to parse (comma separated), Line: 4502, Word: 1
Extend trim geometry, Line: 4508, Word: 1
MS Shell Dlg, Line: 4509, Word: 1
String mode, Line: 4511, Word: 1
Button, Line: 4511, Word: 2
By length, Line: 4512, Word: 1
Till point, Line: 4513, Word: 1
Till element, Line: 4514, Word: 1
Strech, Line: 4515, Word: 1
Meet vertex, Line: 4517, Word: 1
Kinematic Part Dialog, Line: 4522, Word: 1
MS Shell Dlg, Line: 4523, Word: 1
OK, Line: 4525, Word: 1
Cancel, Line: 4526, Word: 1
Part Name, Line: 4527, Word: 1
Axis Name, Line: 4529, Word: 1
None, Line: 4531, Word: 1
Button, Line: 4531, Word: 2
Linear, Line: 4532, Word: 1
Button, Line: 4532, Word: 2
Rotation, Line: 4533, Word: 1
Button, Line: 4533, Word: 2
Fixed axis rotation, Line: 4534, Word: 1
Button, Line: 4534, Word: 2
Transformation, Line: 4535, Word: 1
Select geometry, Line: 4536, Word: 1
Tool no, Line: 4539, Word: 1
Dialog Kinematic Simulation, Line: 4544, Word: 1
MS Shell Dlg, Line: 4545, Word: 1
NC file, Line: 4547, Word: 1
Pause, Line: 4549, Word: 1
Button, Line: 4549, Word: 2
Next line, Line: 4550, Word: 1
Command, Line: 4553, Word: 1
>, Line: 4554, Word: 1
<, Line: 4555, Word: 1
0, Line: 4556, Word: 1
Debug, Line: 4557, Word: 1
Button, Line: 4557, Word: 2
Kinematic set dialog, Line: 4562, Word: 1
MS Shell Dlg, Line: 4563, Word: 1
OK, Line: 4565, Word: 1
Cancel, Line: 4566, Word: 1
Set name, Line: 4568, Word: 1
Simulation Lua script path, Line: 4570, Word: 1
..., Line: 4571, Word: 1
Select parent dialog, Line: 4576, Word: 1
MS Shell Dlg, Line: 4577, Word: 1
OK, Line: 4579, Word: 1
Cancel, Line: 4580, Word: 1
Ellipse, Line: 4586, Word: 1
MS Shell Dlg, Line: 4587, Word: 1
X Diameter, Line: 4589, Word: 1
Y Diameter, Line: 4590, Word: 1
Insert, Line: 4593, Word: 1
Angle 1, Line: 4596, Word: 1
Angle 2, Line: 4597, Word: 1
Add line to kinematic set dialog, Line: 4602, Word: 1
MS Shell Dlg, Line: 4603, Word: 1
OK, Line: 4605, Word: 1
Cancel, Line: 4606, Word: 1
Start point, Line: 4609, Word: 1
End point, Line: 4610, Word: 1
Pick start, Line: 4611, Word: 1
Pick end, Line: 4612, Word: 1
Attach to axis, Line: 4615, Word: 1
Line name, Line: 4617, Word: 1
Add/Set, Line: 4619, Word: 1
Delete, Line: 4620, Word: 1
Set lines, Line: 4621, Word: 1
Compact true shape cutting, Line: 4626, Word: 1
MS Shell Dlg, Line: 4627, Word: 1
, Line: 4629, Word: 1
SysListView32, Line: 4629, Word: 2
Select part outline, Line: 4630, Word: 1
Select inner holes, Line: 4631, Word: 1
Select bend lines, Line: 4632, Word: 1
, Line: 4636, Word: 1
SysListView32, Line: 4636, Word: 2
Defaults..., Line: 4637, Word: 1
Operation templates, Line: 4638, Word: 1
Add rectangle stock, Line: 4641, Word: 1
X length, Line: 4642, Word: 1
Y length, Line: 4643, Word: 1
Count, Line: 4644, Word: 1
Add free shape stock, Line: 4647, Word: 1
Sets, Line: 4648, Word: 1
Add new set, Line: 4649, Word: 1
Utilize, Line: 4650, Word: 1
Parameters..., Line: 4651, Word: 1
Clearence, Line: 4653, Word: 1
One by one, Line: 4654, Word: 1
Button, Line: 4654, Word: 2
Part list sorting, Line: 4656, Word: 1
Stock, Line: 4657, Word: 1
Manuel nesting, Line: 4658, Word: 1
