resource.h, Line: 3, Word: 3
Bin Packing Parameters Dialog, Line: 3581, Word: 3
MS Shell Dlg, Line: 3582, Word: 4
firstBoxesHrt, Line: 3584, Word: 3
Button, Line: 3584, Word: 3
isCloseHrt, Line: 3586, Word: 3
Button, Line: 3586, Word: 3
rightAndTopBoxHrt, Line: 3589, Word: 3
Button, Line: 3589, Word: 3
Big parts first, Line: 3590, Word: 3
Button, Line: 3590, Word: 5
firstLeftHrt, Line: 3594, Word: 3
Button, Line: 3594, Word: 3
Add Parameter Set, Line: 3595, Word: 3
, Line: 3596, Word: 1
SysListView32, Line: 3596, Word: 3
Activate All, Line: 3597, Word: 3
Deactivate All, Line: 3598, Word: 3
Delete, Line: 3599, Word: 3
OK, Line: 3600, Word: 3
Cancel, Line: 3601, Word: 3
firstBoxesHrt_Coef, Line: 3602, Word: 3
item_epsilon_Coef, Line: 3603, Word: 3
item_epsilon_StartingRatio, Line: 3604, Word: 3
box_epsilon_Coef , Line: 3605, Word: 3
box_epsilon_StartingRatio, Line: 3606, Word: 3
Parameter Sets, Line: 3607, Word: 3
Parameters, Line: 3608, Word: 3
One D epsilon coef X-Y , Line: 3611, Word: 3
Max combinations, Line: 3613, Word: 3
Multi plates step, Line: 3614, Word: 3
Max combinations item count, Line: 3617, Word: 3
Animate 2.5, Line: 3622, Word: 3
MS Shell Dlg, Line: 3623, Word: 4
OK, Line: 3625, Word: 3
Cancel, Line: 3626, Word: 3
>>, Line: 3628, Word: 3
<<, Line: 3629, Word: 3
Draw All, Line: 3630, Word: 3
Hide All, Line: 3631, Word: 3
--------Operations-------, Line: 3636, Word: 3
MS Shell Dlg, Line: 3637, Word: 4
OK, Line: 3639, Word: 3
Cancel, Line: 3640, Word: 3
Edit, Line: 3641, Word: 3
Save, Line: 3642, Word: 3
..., Line: 3644, Word: 3
Read..., Line: 3645, Word: 3
, Line: 3646, Word: 1
SysListView32, Line: 3646, Word: 3
Contour2D Dialog, Line: 3651, Word: 3
MS Shell Dlg, Line: 3652, Word: 4
, Line: 3654, Word: 1
SysListView32, Line: 3654, Word: 3
Geometry selection, Line: 3655, Word: 3
Recalculate Selected, Line: 3656, Word: 3
Sorting Start Point, Line: 3657, Word: 3
Avoid curves, Line: 3658, Word: 3
Area Cleaning, Line: 3666, Word: 3
Button, Line: 3666, Word: 4
Tool wear, Line: 3667, Word: 3
Button, Line: 3667, Word: 4
Zigzag, Line: 3668, Word: 3
Button, Line: 3668, Word: 3
Record, Line: 3669, Word: 3
Stepdown, Line: 3675, Word: 3
Tool, Line: 3676, Word: 3
Stock to leave, Line: 3677, Word: 3
Machining Side, Line: 3678, Word: 3
Safe Z, Line: 3679, Word: 3
Feedrates - 0 value is used for rapid moves (G00), Line: 3680, Word: 3
Cutting, Line: 3681, Word: 3
Entry, Line: 3682, Word: 3
Exit, Line: 3683, Word: 3
Link, Line: 3684, Word: 3
Spindle Speed, Line: 3685, Word: 3
Type, Line: 3686, Word: 3
Entry, Line: 3687, Word: 3
Exit, Line: 3688, Word: 3
Operation Templates, Line: 3690, Word: 3
Plunge H, Line: 3692, Word: 3
Start , End trim distances:, Line: 3693, Word: 3
Z Min, Line: 3696, Word: 3
Z Max, Line: 3697, Word: 3
Tool Length, Line: 3698, Word: 3
Blade, Line: 3700, Word: 3
Button, Line: 3700, Word: 3
Manage templates, Line: 3701, Word: 3
Drop to faces, Line: 3702, Word: 3
Climb, Line: 3703, Word: 3
Button, Line: 3703, Word: 3
Taper angle, Line: 3704, Word: 3
Tool axis, Line: 3706, Word: 3
Break contours at sharp corners, Line: 3707, Word: 3
Button, Line: 3708, Word: 2
Sharp offset, Line: 3709, Word: 3
Button, Line: 3709, Word: 4
Make loop CCW, Line: 3710, Word: 3
Button, Line: 3710, Word: 5
Tool rotate CCW, Line: 3711, Word: 3
Button, Line: 3711, Word: 5
Extra parameters, Line: 3712, Word: 3
Break contours at sharp corners united, Line: 3714, Word: 3
Button, Line: 3715, Word: 2
Sharp angle threshold, Line: 3717, Word: 3
Contour link type, Line: 3719, Word: 3
iletisim diyalogu, Line: 3724, Word: 3
Microsoft Sans Serif, Line: 3725, Word: 4
OK, Line: 3728, Word: 3
STOP, Line: 3729, Word: 3
Cnc Milling Machine Tools Dialog, Line: 3734, Word: 3
MS Shell Dlg, Line: 3735, Word: 4
, Line: 3738, Word: 1
{6262D3A0-531B-11CF-91F6-C2863C385E30}, Line: 3739, Word: 2
Add CNC machine tool, Line: 3740, Word: 3
Edit, Line: 3741, Word: 3
Sil, Line: 3742, Word: 3
Parï¿½aya Cnc Tezgah Seï¿½, Line: 3743, Word: 3
OK, Line: 3744, Word: 3
Cancel, Line: 3745, Word: 3
CNC Milling Machine Dialog, Line: 3750, Word: 3
MS Shell Dlg, Line: 3751, Word: 4
ï¿½ok iyi, Line: 3759, Word: 3
Button, Line: 3759, Word: 4
Good, Line: 3760, Word: 3
Button, Line: 3760, Word: 3
Mid, Line: 3761, Word: 3
Button, Line: 3761, Word: 3
Bad, Line: 3762, Word: 3
Button, Line: 3762, Word: 3
OK, Line: 3763, Word: 3
Cancel, Line: 3764, Word: 3
Name, Line: 3765, Word: 3
X max (mm), Line: 3766, Word: 3
Y max (mm), Line: 3767, Word: 3
Z max (mm), Line: 3768, Word: 3
Max revolution(round/min), Line: 3769, Word: 3
Tonaj (kg), Line: 3770, Word: 3
Machining precision, Line: 3771, Word: 3
Supports, Line: 3776, Word: 3
MS Shell Dlg, Line: 3777, Word: 4
OK, Line: 3779, Word: 3
Insert..., Line: 3781, Word: 3
X      Sil, Line: 3782, Word: 3
Support Diameter, Line: 3784, Word: 3
Tool wear dialog, Line: 3789, Word: 3
MS Shell Dlg, Line: 3790, Word: 4
OK, Line: 3792, Word: 3
Cancel, Line: 3793, Word: 3
Tool wear model, Line: 3794, Word: 3
Constant linear decrease by cutting length, Line: 3795, Word: 3
Button, Line: 3796, Word: 2
Decrease proportional to cutter diameter by cutting length, Line: 3797, Word: 3
Button, Line: 3798, Word: 2
Tool wear in1000 mm, Line: 3800, Word: 3
Reference Diameter, Line: 3802, Word: 3
Arc fit, Line: 3803, Word: 3
Button, Line: 3803, Word: 4
Actual Diameter, Line: 3804, Word: 3
Extra operation parameters, Line: 3810, Word: 3
MS Shell Dlg, Line: 3811, Word: 4
OK, Line: 3813, Word: 3
Cancel, Line: 3814, Word: 3
, Line: 3815, Word: 1
SysListView32, Line: 3815, Word: 3
Button1, Line: 3816, Word: 3
Button2, Line: 3817, Word: 3
, Line: 3820, Word: 1
SysDateTimePick32, Line: 3820, Word: 3
MS Shell Dlg, Line: 3825, Word: 4
Radio1, Line: 3827, Word: 3
Button, Line: 3827, Word: 3
Radio2, Line: 3828, Word: 3
Button, Line: 3828, Word: 3
Radio3, Line: 3829, Word: 3
Button, Line: 3829, Word: 3
Dialog, Line: 3834, Word: 3
MS Shell Dlg, Line: 3835, Word: 4
OK, Line: 3837, Word: 3
Cancel, Line: 3838, Word: 3
, Line: 3841, Word: 1
SysDateTimePick32, Line: 3841, Word: 3
, Line: 3842, Word: 1
SysListView32, Line: 3842, Word: 3
AluKes Geo Dialog, Line: 3847, Word: 3
MS Shell Dlg, Line: 3848, Word: 4
OK, Line: 3850, Word: 3
Cancel, Line: 3851, Word: 3
, Line: 3852, Word: 1
SysListView32, Line: 3852, Word: 3
Button1, Line: 3853, Word: 3
Button2, Line: 3854, Word: 3
AluKes Position Clamps Constraint, Line: 3859, Word: 3
MS Shell Dlg, Line: 3860, Word: 4
OK, Line: 3862, Word: 3
Cancel, Line: 3863, Word: 3
Inputs, Line: 3865, Word: 3
All Operations, Line: 3866, Word: 3
Clamp Positions, Line: 3867, Word: 3
Move clamps to position, Line: 3869, Word: 3
Print Constraint, Line: 3870, Word: 3
Calculation Result, Line: 3871, Word: 3
Possible Operations, Line: 3873, Word: 3
Impossible Operations, Line: 3874, Word: 3
>>, Line: 3877, Word: 3
Machining Templates Dialog, Line: 3882, Word: 3
MS Shell Dlg, Line: 3883, Word: 4
OK, Line: 3885, Word: 3
Cancel, Line: 3886, Word: 3
, Line: 3887, Word: 1
SysListView32, Line: 3887, Word: 3
Load checked templates to dialog, Line: 3888, Word: 3
If more than one template is checked only common parameters will be loaded., Line: 3889, Word: 3
Micro pattern-5 axis laser texturing, Line: 3894, Word: 3
MS Shell Dlg, Line: 3895, Word: 4
OK, Line: 3897, Word: 3
Cancel, Line: 3898, Word: 3
Planar deviation tolerance, Line: 3900, Word: 3
Laser focal distance, Line: 3902, Word: 3
Max rectangle length, Line: 3904, Word: 3
, Line: 3905, Word: 1
SysListView32, Line: 3905, Word: 3
Yï¿½zeyleri seï¿½, Line: 3906, Word: 3
Enlarge rectangle by, Line: 3908, Word: 3
Bmp record path, Line: 3910, Word: 3
Bmp pixels dot per mm, Line: 3912, Word: 3
Quad information:, Line: 3915, Word: 3
>, Line: 3916, Word: 3
Contour entry & exit parameters, Line: 3921, Word: 3
MS Shell Dlg, Line: 3922, Word: 4
OK, Line: 3924, Word: 3
Cancel, Line: 3925, Word: 3
Line length, Line: 3928, Word: 3
Circle radius, Line: 3929, Word: 3
Circle end angle, Line: 3931, Word: 3
Line angle, Line: 3932, Word: 3
Elevation per length (for ramping.  0 means no ramp), Line: 3935, Word: 3
0 degrees make a tangent line to contour.90 and -90 make vertical lines on two sides., Line: 3936, Word: 3
Automated Contour Cutting Parameters, Line: 3942, Word: 3
MS Shell Dlg, Line: 3943, Word: 4
OK, Line: 3945, Word: 3
Cancel, Line: 3946, Word: 3
Cutting operation template, Line: 3948, Word: 3
Tool name, Line: 3949, Word: 3
Start extension(1,2), Line: 3952, Word: 3
End extension(1,2), Line: 3953, Word: 3
Do anyshape nesting calculation, Line: 3955, Word: 3
Button, Line: 3956, Word: 2
Stock width, Line: 3959, Word: 3
Stock height, Line: 3960, Word: 3
Stock Trim Margin, Line: 3962, Word: 3
Allow mirroring parts, Line: 3964, Word: 3
Button, Line: 3964, Word: 5
Rotation Step, Line: 3965, Word: 3
Add tree link for sub-contours, Line: 3966, Word: 3
Button, Line: 3967, Word: 2
Tolerance to digitise arcs for anyshape, Line: 3969, Word: 3
, Line: 3970, Word: 1
SysListView32, Line: 3970, Word: 3
, Line: 3971, Word: 1
SysListView32, Line: 3971, Word: 3
Stocks, Line: 3972, Word: 3
Parts, Line: 3973, Word: 3
Select Part Out, Line: 3974, Word: 3
Add rectangle stock, Line: 3975, Word: 3
Select Curves , Make Stock, Line: 3976, Word: 3
Nesting, Line: 3977, Word: 3
Delete Checked Parts, Line: 3978, Word: 3
Delete Checked Stocks, Line: 3979, Word: 3
Part Name, Line: 3981, Word: 3
Active Solution Space, Line: 3983, Word: 3
>, Line: 3984, Word: 3
>, Line: 3985, Word: 3
>, Line: 3986, Word: 3
Priority, Line: 3988, Word: 3
>, Line: 3989, Word: 3
Sort By Name, Line: 3990, Word: 3
Sort By Area, Line: 3991, Word: 3
Reverse Order, Line: 3992, Word: 3
Number to add, Line: 3994, Word: 3
Priority, Line: 3996, Word: 3
>, Line: 3997, Word: 3
New Solution Space, Line: 3998, Word: 3
Clear NCPostBox, Line: 3999, Word: 3
Button, Line: 3999, Word: 4
Send checked to NCPostBox, Line: 4000, Word: 3
, Line: 4001, Word: 1
SysListView32, Line: 4001, Word: 3
, Line: 4002, Word: 1
SysListView32, Line: 4002, Word: 3
Utilized Parts, Line: 4003, Word: 3
Utilized Stock, Line: 4004, Word: 3
Transform Checked, Line: 4005, Word: 3
Add original (No nesting), Line: 4006, Word: 3
Sort by selection time, Line: 4008, Word: 3
Concave, Line: 4011, Word: 3
..., Line: 4013, Word: 3
Triangle Import Export Options, Line: 4018, Word: 3
MS Shell Dlg, Line: 4019, Word: 4
OK, Line: 4021, Word: 3
Cancel, Line: 4022, Word: 3
Reading, Line: 4023, Word: 3
Writing, Line: 4024, Word: 3
Export Binary STL, Line: 4025, Word: 3
Button, Line: 4025, Word: 5
Export to text file, Line: 4026, Word: 3
Button, Line: 4026, Word: 6
Sharp angle threshold in degrees, Line: 4028, Word: 3
Add sharp edges to graphic as wireframe, Line: 4029, Word: 3
Button, Line: 4030, Word: 2
Transformation, Line: 4035, Word: 3
MS Shell Dlg, Line: 4036, Word: 4
OK, Line: 4038, Word: 3
Cancel, Line: 4039, Word: 3
Angle, Line: 4040, Word: 3
Rotate, Line: 4042, Word: 3
Dialog, Line: 4047, Word: 3
MS Shell Dlg, Line: 4048, Word: 4
Mold surface, Line: 4050, Word: 3
Pulun Deï¿½iï¿½ken ï¿½apï¿½, Line: 4051, Word: 3
Insert, Line: 4052, Word: 3
Yeniden Hesapla, Line: 4053, Word: 3
Temizle, Line: 4054, Word: 3
End, Line: 4055, Word: 3
Set, Line: 4067, Word: 3
Sil, Line: 4068, Word: 3
Insert, Line: 4069, Word: 3
, Line: 4070, Word: 1
SysTreeView32, Line: 4070, Word: 3
Takï¿½mYolu ï¿½ret, Line: 4071, Word: 3
Yay Aralï¿½klarï¿½(ï¿½st, Alt), Line: 4072, Word: 3
ï¿½iï¿½iklik (Gidiï¿½, Dï¿½nï¿½ï¿½), Line: 4073, Word: 3
Limit Angle, Line: 4074, Word: 3
Takï¿½m ï¿½smi : , Line: 4075, Word: 3
Yay Parametreleri, Line: 4076, Word: 3
General Spline parameters, Line: 4077, Word: 3
Min. Adï¿½m, Line: 4078, Word: 3
ï¿½iï¿½iklik, Line: 4079, Word: 3
Initial value, Line: 4080, Word: 3
Final value, Line: 4081, Word: 3
Takï¿½mYolu dï¿½nï¿½ï¿½, Line: 4082, Word: 3
Takï¿½mYolu dï¿½nï¿½ï¿½, Line: 4083, Word: 3
Return Offset, Line: 4087, Word: 3
Pulcuk Seï¿½, Line: 4088, Word: 3
, Line: 4089, Word: 1
SysTreeView32, Line: 4089, Word: 3
Yukarï¿½, Line: 4090, Word: 3
Button, Line: 4090, Word: 3
ï¿½stï¿½nden, Line: 4091, Word: 3
Button, Line: 4091, Word: 3
Entry, Line: 4092, Word: 3
ï¿½ï¿½kï¿½ï¿½, Line: 4093, Word: 3
Tables Dialog, Line: 4098, Word: 3
MS Shell Dlg, Line: 4099, Word: 4
Tables, Line: 4102, Word: 3
, Line: 4103, Word: 1
SysListView32, Line: 4103, Word: 3
New row, Line: 4104, Word: 3
Save table, Line: 4105, Word: 3
Add row to >, Line: 4106, Word: 3
, Line: 4107, Word: 1
SysListView32, Line: 4107, Word: 3
Record To >, Line: 4108, Word: 3
, Line: 4109, Word: 1
SysListView32, Line: 4109, Word: 3
Parameters, Line: 4110, Word: 3
Entities, Line: 4111, Word: 3
Read CSV, Line: 4112, Word: 3
Delete Row(s), Line: 4113, Word: 3
Select Script File, Line: 4115, Word: 3
Run script, Line: 4116, Word: 3
Clear parameters, Line: 4117, Word: 3
OK, Line: 4118, Word: 3
?, Line: 4119, Word: 3
MS Shell Dlg, Line: 4124, Word: 4
ok, Line: 4126, Word: 3
x, Line: 4127, Word: 3
?, Line: 4129, Word: 3
Dialog, Line: 4134, Word: 3
MS Shell Dlg, Line: 4135, Word: 4
Takï¿½m Yï¿½zeyi Seï¿½, Line: 4137, Word: 3
Cancel, Line: 4138, Word: 3
Calculate, Line: 4139, Word: 3
Curve Seï¿½, Line: 4140, Word: 3
Turn Tool, Line: 4145, Word: 3
MS Shell Dlg, Line: 4146, Word: 4
OK, Line: 4148, Word: 3
Cancel, Line: 4149, Word: 3
Select Tool, Line: 4150, Word: 3
..., Line: 4151, Word: 3
X, Line: 4155, Word: 2
Y, Line: 4156, Word: 3
Z, Line: 4157, Word: 3
Contour Start Point Dialog, Line: 4162, Word: 3
MS Shell Dlg, Line: 4163, Word: 4
OK, Line: 4165, Word: 3
Cancel, Line: 4166, Word: 3
Line Direction Angle, Line: 4167, Word: 3
Use dialog sorting start point, Line: 4169, Word: 3
Button, Line: 4170, Word: 2
Start from imaginary line intersection point. Line first point: Closed loop center, Line: 4171, Word: 3
Button, Line: 4172, Word: 2
Nearest point on contour to selected geometries, Line: 4173, Word: 3
Button, Line: 4174, Word: 2
Curve start point, Line: 4175, Word: 3
Button, Line: 4175, Word: 5
Tangent angle, Line: 4176, Word: 3
Button, Line: 4176, Word: 4
Dialog sorting start point, Line: 4178, Word: 3
..., Line: 4179, Word: 3
..., Line: 4180, Word: 3
Result point on source contour, Line: 4181, Word: 3
Update dialog sorting start point after calculating result point on contour, Line: 4183, Word: 3
Button, Line: 4184, Word: 2
Apply collision check for entry and exit moves after calculation.Entry/exit move will be removed if colliding., Line: 4185, Word: 3
Button, Line: 4186, Word: 2
Static, Line: 4187, Word: 3
Ask start point at the begining, Line: 4189, Word: 3
Button, Line: 4190, Word: 2
MS Shell Dlg, Line: 4195, Word: 4
Mold, Line: 4197, Word: 3
Upper Limit, Line: 4198, Word: 3
Select point, Line: 4199, Word: 3
Split, Line: 4200, Word: 3
Make Toolpath, Line: 4202, Word: 3
Clear, Line: 4204, Word: 3
Free, Line: 4205, Word: 3
Button, Line: 4205, Word: 3
On mold surface, Line: 4206, Word: 3
Button, Line: 4206, Word: 5
On Upper Limit, Line: 4207, Word: 3
Button, Line: 4207, Word: 5
Delete entity, Line: 4208, Word: 3
Make, Line: 4211, Word: 3
Disable, Line: 4213, Word: 3
Button, Line: 4213, Word: 3
Bulge, Line: 4214, Word: 3
, Line: 4215, Word: 1
SysTreeView32, Line: 4215, Word: 3
Add row to properties, Line: 4218, Word: 3
Properties to checked, Line: 4219, Word: 3
, Line: 4220, Word: 1
SysListView32, Line: 4220, Word: 3
Clear properties, Line: 4221, Word: 3
Start, Line: 4222, Word: 3
Button, Line: 4222, Word: 3
End, Line: 4223, Word: 3
Button, Line: 4223, Word: 3
From curves, Line: 4224, Word: 3
Transform, Line: 4225, Word: 3
Reverse, Line: 4226, Word: 3
Tool geo, Line: 4227, Word: 3
Reset snap distance, Line: 4228, Word: 3
Move only checked arcs, Line: 4230, Word: 3
Button, Line: 4231, Word: 2
Show arc names, Line: 4232, Word: 3
Button, Line: 4232, Word: 5
Undo last move, Line: 4233, Word: 3
MS Shell Dlg, Line: 4238, Word: 4
SolidCNC selection bar, Line: 4240, Word: 3
Compact Cut Report Attributes Dialog, Line: 4245, Word: 3
MS Shell Dlg, Line: 4246, Word: 4
OK, Line: 4248, Word: 3
Cancel, Line: 4249, Word: 3
Distance between groups, Line: 4251, Word: 3
Grouping Xno , Yno, Line: 4254, Word: 3
Change Contour Visaul Attributes, Line: 4255, Word: 3
Change Inner Contour Visual Attributes, Line: 4256, Word: 3
Change Text Visual Attributes, Line: 4257, Word: 3
Group equal plates, Line: 4258, Word: 3
Button, Line: 4258, Word: 5
Add curves to report, Line: 4259, Word: 3
Button, Line: 4260, Word: 2
Save report as DXF automatically, Line: 4262, Word: 3
Button, Line: 4263, Word: 2
Reorder closed plate operations start point, Line: 4264, Word: 3
Resort plate operations, Line: 4266, Word: 3
DXF Export Dialog, Line: 4271, Word: 3
MS Shell Dlg, Line: 4272, Word: 4
OK, Line: 4274, Word: 3
Cancel, Line: 4275, Word: 3
Make arc fit for polyline, Line: 4276, Word: 3
Button, Line: 4276, Word: 7
Blade Cutting, Line: 4281, Word: 3
MS Shell Dlg, Line: 4282, Word: 4
Tool, Line: 4285, Word: 3
Part Height, Line: 4286, Word: 3
Lift up, Line: 4289, Word: 3
Select Contour, Line: 4290, Word: 3
Type, Line: 4291, Word: 3
Safe Z, Line: 4294, Word: 3
Plunge H, Line: 4295, Word: 3
Max cutting depth lines, Line: 4297, Word: 3
Max cutting depth arcs, Line: 4298, Word: 3
Add, Line: 4302, Word: 3
Delete, Line: 4303, Word: 3
C Angle Change Parameters, Line: 4304, Word: 3
Angle Start, Line: 4305, Word: 3
Angle End, Line: 4307, Word: 3
C Angle Offset, Line: 4312, Word: 3
Cutting, Line: 4314, Word: 3
Entry, Line: 4315, Word: 3
Exit, Line: 4316, Word: 3
Link, Line: 4317, Word: 3
Spindle, Line: 4318, Word: 3
Lines, Line: 4319, Word: 3
Arcs, Line: 4320, Word: 3
, Line: 4321, Word: 1
SysListView32, Line: 4321, Word: 3
Recalculate, Line: 4322, Word: 3
Feedrates, Line: 4323, Word: 3
Set, Line: 4334, Word: 3
Z overcut, Line: 4335, Word: 3
Calculate, Line: 4337, Word: 3
A Angle Parameters, Line: 4338, Word: 3
Taper angle, Line: 4340, Word: 3
Attach taper value to edge, Line: 4342, Word: 3
Stock to leave, Line: 4343, Word: 3
Tool rotate CCW, Line: 4345, Word: 3
Button, Line: 4345, Word: 5
Taper Height, Line: 4346, Word: 3
Trim extension type, Line: 4349, Word: 3
Trim distance for start, Line: 4350, Word: 3
Trim distance for end, Line: 4352, Word: 3
Reverse tool side, Line: 4354, Word: 3
Dialog, Line: 4360, Word: 3
MS Shell Dlg, Line: 4361, Word: 4
, Line: 4363, Word: 1
msctls_trackbar32, Line: 4363, Word: 3
>, Line: 4364, Word: 3
Stop, Line: 4365, Word: 3
Chamfer Solid 2.5, Line: 4370, Word: 3
MS Shell Dlg, Line: 4371, Word: 4
Top, Line: 4373, Word: 3
Button, Line: 4373, Word: 3
Bottom, Line: 4374, Word: 3
Button, Line: 4374, Word: 3
Chamfer width, Line: 4377, Word: 3
Chamfer height, Line: 4378, Word: 3
Select bodies, Line: 4379, Word: 3
Chamfer inner loops, Line: 4380, Word: 3
Button, Line: 4381, Word: 2
Chamfer outer loop, Line: 4382, Word: 3
Button, Line: 4383, Word: 2
Fillet Solid2.5 D, Line: 4388, Word: 3
MS Shell Dlg, Line: 4389, Word: 4
Fillet radius, Line: 4391, Word: 3
Fillet Top, Line: 4393, Word: 3
Button, Line: 4393, Word: 4
Fillet Bottom, Line: 4394, Word: 3
Button, Line: 4394, Word: 4
Select bodies, Line: 4395, Word: 3
Fillet inner loops, Line: 4396, Word: 3
Button, Line: 4397, Word: 2
Fillet outer loop, Line: 4398, Word: 3
Button, Line: 4399, Word: 2
Helical revolution, Line: 4404, Word: 3
MS Shell Dlg, Line: 4405, Word: 4
Revolve, Line: 4407, Word: 3
Select section to revolve (X axis along diameter , Y axis along cylinder ax), Line: 4408, Word: 3
Select origin of diameter on section, Line: 4409, Word: 3
Select origin of z (cylinder axis) on section, Line: 4410, Word: 3
Start Diameter for origin, Line: 4413, Word: 3
Delta Diameter per round, Line: 4414, Word: 3
Start Angle, Line: 4415, Word: 3
Number of revolutions, Line: 4417, Word: 3
Base z limit, Line: 4419, Word: 3
Top z limit, Line: 4420, Word: 3
Pitch, Line: 4423, Word: 3
Delta pitch per round, Line: 4425, Word: 3
Tranform on workplane, Line: 4431, Word: 3
MS Shell Dlg, Line: 4432, Word: 4
OK, Line: 4434, Word: 3
, Line: 4435, Word: 1
SysTabControl32, Line: 4435, Word: 3
Transform all, Line: 4436, Word: 3
Button, Line: 4436, Word: 4
Transform only workCS, Line: 4437, Word: 3
Button, Line: 4437, Word: 5
MS Shell Dlg, Line: 4442, Word: 4
Delta X, Line: 4447, Word: 3
Delta Y, Line: 4448, Word: 3
Delta Z, Line: 4449, Word: 3
Lock, Line: 4450, Word: 3
Button, Line: 4450, Word: 3
Lock, Line: 4451, Word: 3
Button, Line: 4451, Word: 3
Lock, Line: 4452, Word: 3
Button, Line: 4452, Word: 3
Click on graphics window to lock , double click to unlock, Line: 4453, Word: 3
MS Shell Dlg, Line: 4458, Word: 4
Angle, Line: 4461, Word: 3
Lock, Line: 4462, Word: 3
Button, Line: 4462, Word: 3
Click on graphics window to lock , double click to unlock, Line: 4463, Word: 3
MS Shell Dlg, Line: 4468, Word: 4
Mirror Axis, Line: 4470, Word: 3
X, Line: 4471, Word: 3
Button, Line: 4471, Word: 3
Y, Line: 4472, Word: 3
Button, Line: 4472, Word: 3
Apply, Line: 4473, Word: 3
MS Shell Dlg, Line: 4478, Word: 4
X factor, Line: 4483, Word: 3
Y factor, Line: 4484, Word: 3
Z factor, Line: 4485, Word: 3
Apply, Line: 4486, Word: 3
Import points from text file, Line: 4491, Word: 3
MS Shell Dlg, Line: 4492, Word: 4
OK, Line: 4494, Word: 3
Cancel, Line: 4495, Word: 3
..., Line: 4497, Word: 3
Lua script file for importing text, Line: 4498, Word: 3
Lua script for exporting geo, Line: 4499, Word: 3
..., Line: 4501, Word: 3
Keywords to parse (comma separated), Line: 4502, Word: 3
Extend trim geometry, Line: 4508, Word: 3
MS Shell Dlg, Line: 4509, Word: 4
String mode, Line: 4511, Word: 3
Button, Line: 4511, Word: 4
By length, Line: 4512, Word: 3
Till point, Line: 4513, Word: 3
Till element, Line: 4514, Word: 3
Strech, Line: 4515, Word: 3
Meet vertex, Line: 4517, Word: 3
Kinematic Part Dialog, Line: 4522, Word: 3
MS Shell Dlg, Line: 4523, Word: 4
OK, Line: 4525, Word: 3
Cancel, Line: 4526, Word: 3
Part Name, Line: 4527, Word: 3
Axis Name, Line: 4529, Word: 3
None, Line: 4531, Word: 3
Button, Line: 4531, Word: 3
Linear, Line: 4532, Word: 3
Button, Line: 4532, Word: 3
Rotation, Line: 4533, Word: 3
Button, Line: 4533, Word: 3
Fixed axis rotation, Line: 4534, Word: 3
Button, Line: 4534, Word: 5
Transformation, Line: 4535, Word: 3
Select geometry, Line: 4536, Word: 3
Tool no, Line: 4539, Word: 3
Dialog Kinematic Simulation, Line: 4544, Word: 3
MS Shell Dlg, Line: 4545, Word: 4
NC file, Line: 4547, Word: 3
Pause, Line: 4549, Word: 3
Button, Line: 4549, Word: 3
Next line, Line: 4550, Word: 3
Command, Line: 4553, Word: 3
>, Line: 4554, Word: 3
<, Line: 4555, Word: 3
0, Line: 4556, Word: 3
Debug, Line: 4557, Word: 3
Button, Line: 4557, Word: 3
Kinematic set dialog, Line: 4562, Word: 3
MS Shell Dlg, Line: 4563, Word: 4
OK, Line: 4565, Word: 3
Cancel, Line: 4566, Word: 3
Set name, Line: 4568, Word: 3
Simulation Lua script path, Line: 4570, Word: 3
..., Line: 4571, Word: 3
Select parent dialog, Line: 4576, Word: 3
MS Shell Dlg, Line: 4577, Word: 4
OK, Line: 4579, Word: 3
Cancel, Line: 4580, Word: 3
Ellipse, Line: 4586, Word: 3
MS Shell Dlg, Line: 4587, Word: 4
X Diameter, Line: 4589, Word: 3
Y Diameter, Line: 4590, Word: 3
Insert, Line: 4593, Word: 3
Angle 1, Line: 4596, Word: 3
Angle 2, Line: 4597, Word: 3
Add line to kinematic set dialog, Line: 4602, Word: 3
MS Shell Dlg, Line: 4603, Word: 4
OK, Line: 4605, Word: 3
Cancel, Line: 4606, Word: 3
Start point, Line: 4609, Word: 3
End point, Line: 4610, Word: 3
Pick start, Line: 4611, Word: 3
Pick end, Line: 4612, Word: 3
Attach to axis, Line: 4615, Word: 3
Line name, Line: 4617, Word: 3
Add/Set, Line: 4619, Word: 3
Delete, Line: 4620, Word: 3
Set lines, Line: 4621, Word: 3
Compact true shape cutting, Line: 4626, Word: 3
MS Shell Dlg, Line: 4627, Word: 4
, Line: 4629, Word: 1
SysListView32, Line: 4629, Word: 3
Select part outline, Line: 4630, Word: 3
Select inner holes, Line: 4631, Word: 3
Select bend lines, Line: 4632, Word: 3
, Line: 4636, Word: 1
SysListView32, Line: 4636, Word: 3
Defaults..., Line: 4637, Word: 3
Operation templates, Line: 4638, Word: 3
Add rectangle stock, Line: 4641, Word: 3
X length, Line: 4642, Word: 3
Y length, Line: 4643, Word: 3
Count, Line: 4644, Word: 3
Add free shape stock, Line: 4647, Word: 3
Sets, Line: 4648, Word: 3
Add new set, Line: 4649, Word: 3
Utilize, Line: 4650, Word: 3
Parameters..., Line: 4651, Word: 3
Clearence, Line: 4653, Word: 3
One by one, Line: 4654, Word: 3
Button, Line: 4654, Word: 5
Part list sorting, Line: 4656, Word: 3
Stock, Line: 4657, Word: 3
Manuel nesting, Line: 4658, Word: 3
